Latitude,Longitude,Description,Description_encoded,Weapon,Weapon_encoded,HourBin,HourBin_encoded,Inside/Outside,Inside/Outside_encoded
39.29537,-76.64154,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.31933,-76.61856,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.30904,-76.67005,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.32996,-76.60364,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30056,-76.57749,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.33052,-76.63692,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30471,-76.639,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.31976,-76.59507,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28959,-76.61518,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.32493,-76.53829,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.31519,-76.59544,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.31563,-76.61681,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29281,-76.57618,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29051,-76.65024,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.246,-76.62037,AGG. ASSAULT,0,FIREARM,0,Evening,1,Inside,0
39.29652,-76.64434,AGG. ASSAULT,0,HANDS,1,Evening,1,Outside,1
39.28859,-76.63826,AGG. ASSAULT,0,KNIFE,2,Evening,1,Outside,1
39.23392,-76.59857,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.31111,-76.6194,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.2537,-76.62033,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30886,-76.56849,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.34169,-76.53374,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.23665,-76.60731,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.31433,-76.58683,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.2896,-76.67694,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.282,-76.63372,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.22639,-76.59988,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.33459,-76.67418,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.32834,-76.67799,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.32834,-76.67799,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.22976,-76.58884,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.22976,-76.58884,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.28588,-76.63365,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.29838,-76.57594,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.34738,-76.66832,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.2261,-76.5879,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28562,-76.55718,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.2887,-76.60093,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.2894,-76.60669,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28657,-76.63695,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.3214,-76.60782,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.2666,-76.63173,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29705,-76.62669,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.24553,-76.62164,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.30861,-76.60319,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29184,-76.67831,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.35971,-76.58029,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.32572,-76.5597,AGG. ASSAULT,0,HANDS,1,Night,3,Inside,0
39.31656,-76.57945,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.32965,-76.68245,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.36772,-76.59846,ROBBERY - COMMERCIAL,4,OTHER,3,Night,3,Outside,1
39.27761,-76.61248,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.29131,-76.6101,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.31428,-76.5718,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.289,-76.61377,ROBBERY - COMMERCIAL,4,OTHER,3,Morning,2,Inside,0
39.34808,-76.68396,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.31514,-76.61121,RAPE,2,OTHER,3,Morning,2,Inside,0
39.33968,-76.68182,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28111,-76.62876,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31315,-76.58751,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30401,-76.6447,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.32922,-76.69931,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32144,-76.54044,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.33255,-76.58896,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.3322,-76.67199,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Inside,0
39.33744,-76.55111,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.28922,-76.62248,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.27906,-76.69491,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.31994,-76.59408,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Inside,0
39.32749,-76.60946,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.29072,-76.6299,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.27062,-76.61232,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30602,-76.57821,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29926,-76.64011,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.24646,-76.62891,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.29851,-76.59858,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.30632,-76.65646,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.30701,-76.64235,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.26058,-76.63541,ROBBERY - STREET,6,FIREARM,0,Morning,2,Outside,1
39.31841,-76.64956,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.33255,-76.58896,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29243,-76.63422,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31895,-76.54537,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.34606,-76.60963,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.29465,-76.70635,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.25031,-76.62228,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.28296,-76.70579,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30504,-76.65257,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29981,-76.6486,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.28948,-76.61558,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.34499,-76.64838,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Inside,0
39.30126,-76.60383,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.29326,-76.59718,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30549,-76.64628,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30337,-76.64616,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29528,-76.6018,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29502,-76.66138,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.35167,-76.56758,AGG. ASSAULT,0,FIREARM,0,Evening,1,Inside,0
39.34179,-76.60686,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.2775,-76.54561,ROBBERY - RESIDENCE,5,FIREARM,0,Evening,1,Inside,0
39.33972,-76.66656,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.34772,-76.59785,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.33972,-76.66656,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.33009,-76.6626,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.29966,-76.61721,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29966,-76.61721,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.25266,-76.64668,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.27468,-76.69017,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.26087,-76.63452,AGG. ASSAULT,0,HANDS,1,Morning,2,Inside,0
39.36268,-76.60999,ROBBERY - STREET,6,FIREARM,0,Morning,2,Inside,0
39.2836,-76.55471,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.28328,-76.64163,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.3677,-76.56873,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.28106,-76.59479,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29485,-76.62283,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.29485,-76.62283,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.29485,-76.62283,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.29485,-76.62283,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.28179,-76.6822,AGG. ASSAULT,0,KNIFE,2,Night,3,Outside,1
39.28179,-76.6822,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.28196,-76.61476,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.29305,-76.56876,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29305,-76.56876,AGG. ASSAULT,0,KNIFE,2,Night,3,Inside,0
39.34221,-76.53862,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.33835,-76.59996,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.34552,-76.56717,ROBBERY - STREET,6,OTHER,3,Morning,2,Outside,1
39.29757,-76.57445,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.34062,-76.59007,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.31522,-76.58241,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.27884,-76.54266,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32384,-76.59254,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.31228,-76.59214,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31222,-76.59229,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.30018,-76.6493,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29584,-76.66725,ROBBERY - RESIDENCE,5,FIREARM,0,Afternoon,0,Inside,0
39.29584,-76.66725,ROBBERY - RESIDENCE,5,FIREARM,0,Afternoon,0,Inside,0
39.29584,-76.66725,ROBBERY - RESIDENCE,5,FIREARM,0,Afternoon,0,Inside,0
39.29584,-76.66725,ROBBERY - RESIDENCE,5,FIREARM,0,Afternoon,0,Inside,0
39.30013,-76.66612,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29722,-76.58365,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.22716,-76.58796,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.33852,-76.69803,AGG. ASSAULT,0,FIREARM,0,Evening,1,Inside,0
39.35778,-76.55676,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28543,-76.67225,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.29874,-76.58419,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29099,-76.63825,RAPE,2,OTHER,3,Evening,1,Inside,0
39.3666,-76.58332,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.34079,-76.65935,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29748,-76.59758,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.34716,-76.59846,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.30086,-76.6264,ROBBERY - RESIDENCE,5,FIREARM,0,Evening,1,Inside,0
39.31119,-76.61155,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.32241,-76.62794,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.35971,-76.58029,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.33042,-76.68354,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29809,-76.66893,ROBBERY - CARJACKING,3,FIREARM,0,Night,3,Outside,1
39.29882,-76.58362,AGG. ASSAULT,0,HANDS,1,Night,3,Outside,1
39.32141,-76.60943,AGG. ASSAULT,0,OTHER,3,Night,3,Inside,0
39.32141,-76.60943,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.32749,-76.56079,RAPE,2,OTHER,3,Night,3,Inside,0
39.34318,-76.59486,AGG. ASSAULT,0,HANDS,1,Night,3,Inside,0
39.29743,-76.6176,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.30586,-76.63761,ROBBERY - STREET,6,FIREARM,0,Morning,2,Outside,1
39.30586,-76.63761,ROBBERY - STREET,6,FIREARM,0,Morning,2,Outside,1
39.25753,-76.53074,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.25753,-76.53074,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.33206,-76.638,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.3125,-76.68193,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.3125,-76.68193,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28883,-76.65288,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.32454,-76.55599,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.26362,-76.64057,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29394,-76.67956,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.28609,-76.64776,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.34709,-76.59696,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.28609,-76.64776,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.31825,-76.6095,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.37067,-76.60977,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.37095,-76.55998,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.37095,-76.55998,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29162,-76.6224,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.31351,-76.59872,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29644,-76.64656,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Inside,0
39.28213,-76.63642,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30776,-76.66932,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.33384,-76.69605,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Inside,0
39.27467,-76.69122,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.27467,-76.69122,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29933,-76.62591,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28978,-76.60966,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.31591,-76.60592,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34738,-76.67177,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.31839,-76.66502,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.29365,-76.571,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30415,-76.59948,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.25339,-76.64784,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.30893,-76.58423,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29106,-76.56928,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29106,-76.56928,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29106,-76.56928,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.26688,-76.65229,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.31066,-76.63024,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.31066,-76.63024,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.30944,-76.67092,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.33954,-76.66669,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.2808,-76.65057,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28372,-76.68868,AGG. ASSAULT,0,KNIFE,2,Evening,1,Outside,1
39.29921,-76.65345,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.33913,-76.60439,AGG. ASSAULT,0,KNIFE,2,Evening,1,Outside,1
39.36373,-76.58653,ROBBERY - COMMERCIAL,4,FIREARM,0,Night,3,Inside,0
39.21654,-76.58768,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.32389,-76.589,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29473,-76.65535,AGG. ASSAULT,0,FIREARM,0,Morning,2,Inside,0
39.29473,-76.65535,AGG. ASSAULT,0,FIREARM,0,Morning,2,Inside,0
39.30648,-76.62952,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.37111,-76.59275,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30648,-76.62952,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30648,-76.62952,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31884,-76.58713,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31884,-76.58713,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.36674,-76.56224,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31421,-76.59188,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31073,-76.59519,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.3534,-76.53229,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.31949,-76.57311,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.31949,-76.57311,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.34031,-76.67147,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.36471,-76.55587,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.32739,-76.59492,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.35163,-76.70464,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32286,-76.6074,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.37039,-76.53877,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30411,-76.58125,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.28014,-76.54045,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.33669,-76.6564,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.33669,-76.6564,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.32803,-76.56643,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.28976,-76.61015,AGG. ASSAULT,0,HANDS,1,Evening,1,Outside,1
39.35174,-76.66619,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.30839,-76.63652,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.32074,-76.57477,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.29304,-76.62119,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28745,-76.64112,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.28745,-76.64112,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.31115,-76.59302,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.31991,-76.59392,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.26286,-76.63412,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31014,-76.596,ROBBERY - STREET,6,KNIFE,2,Evening,1,Outside,1
39.28838,-76.56723,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28122,-76.54819,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.28895,-76.64148,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29708,-76.62673,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.31241,-76.61241,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31241,-76.61241,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31259,-76.63611,AGG. ASSAULT,0,HANDS,1,Night,3,Inside,0
39.32046,-76.54973,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.30161,-76.65648,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29354,-76.57248,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.23569,-76.61358,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.27478,-76.6573,RAPE,2,OTHER,3,Night,3,Inside,0
39.29788,-76.63911,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.32038,-76.69458,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.34513,-76.54164,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.25483,-76.65345,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29254,-76.59954,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.31839,-76.66502,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32432,-76.54078,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.32715,-76.65644,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.28296,-76.70579,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28296,-76.70579,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.2932,-76.60817,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32996,-76.60364,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28296,-76.70579,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.28062,-76.68552,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28062,-76.68552,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30372,-76.64444,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.29491,-76.60674,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32271,-76.58978,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31672,-76.64964,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.34483,-76.70096,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30957,-76.66583,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.31587,-76.59627,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.32536,-76.59291,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.2891,-76.56915,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34156,-76.53484,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.32311,-76.62459,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.27373,-76.59175,AGG. ASSAULT,0,HANDS,1,Night,3,Inside,0
39.27221,-76.61528,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.29721,-76.66511,ROBBERY - STREET,6,FIREARM,0,Night,3,Inside,0
39.28198,-76.63427,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.31486,-76.55819,AGG. ASSAULT,0,OTHER,3,Night,3,Inside,0
39.31486,-76.55819,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.31486,-76.55819,AGG. ASSAULT,0,OTHER,3,Night,3,Inside,0
39.34499,-76.64838,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.34674,-76.6851,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.25897,-76.64826,AGG. ASSAULT,0,OTHER,3,Morning,2,Outside,1
39.31421,-76.59188,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28094,-76.54371,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.33255,-76.58896,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.31193,-76.70517,AGG. ASSAULT,0,HANDS,1,Morning,2,Inside,0
39.32603,-76.59151,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31519,-76.59924,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31351,-76.59872,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.23286,-76.59326,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31433,-76.58683,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29117,-76.64714,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32145,-76.59057,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.312,-76.59835,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29827,-76.7097,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.29968,-76.6157,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.28772,-76.61354,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.33132,-76.69567,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30704,-76.70684,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.30021,-76.64763,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29801,-76.57515,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
