CrimeTime,CrimeCode,Description,Inside/Outside,Weapon,Post,District,Latitude,Longitude,HourBin,Description_encoded,Weapon_encoded,HourBin_encoded,Inside/Outside_encoded,cluster
15.0,4E,COMMON ASSAULT,Outside,HANDS,614.0,NORTHWESTERN,39.33326,-76.66175,Afternoon,1,1,0,1,5
15.0,4E,COMMON ASSAULT,Inside,HANDS,211.0,SOUTHEASTERN,39.28779,-76.59512,Afternoon,1,1,0,0,7
18.0,4E,COMMON ASSAULT,Outside,HANDS,143.0,CENTRAL,39.29491,-76.62137,Evening,1,1,1,1,11
18.0,4E,COMMON ASSAULT,Inside,HANDS,841.0,SOUTHWESTERN,39.27922,-76.65541,Evening,1,1,1,0,8
18.0,3AF,ROBBERY - STREET,Outside,FIREARM,842.0,SOUTHWESTERN,39.28579,-76.65638,Evening,6,0,1,1,9
19.0,4A,AGG. ASSAULT,Outside,FIREARM,132.0,CENTRAL,39.30639,-76.63108,Evening,0,0,1,1,21
19.0,4E,COMMON ASSAULT,Inside,HANDS,923.0,SOUTHERN,39.25268,-76.65174,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Outside,HANDS,133.0,CENTRAL,39.31191,-76.63,Evening,1,1,1,1,11
21.0,4E,COMMON ASSAULT,Inside,HANDS,342.0,EASTERN,39.3138,-76.59833,Evening,1,1,1,0,8
21.0,4E,COMMON ASSAULT,Inside,HANDS,833.0,SOUTHWESTERN,39.28073,-76.68962,Evening,1,1,1,0,8
22.0,4E,COMMON ASSAULT,Outside,HANDS,931.0,SOUTHERN,39.28755,-76.63715,Evening,1,1,1,1,11
22.0,4E,COMMON ASSAULT,Inside,HANDS,343.0,EASTERN,39.30507,-76.60134,Evening,1,1,1,0,8
22.0,4B,AGG. ASSAULT,Inside,KNIFE,343.0,EASTERN,39.30507,-76.60134,Evening,0,2,1,0,12
22.0,3AF,ROBBERY - STREET,Outside,FIREARM,524.0,NORTHERN,39.34618,-76.60946,Evening,6,0,1,1,9
22.0,4B,AGG. ASSAULT,Inside,KNIFE,343.0,EASTERN,39.30507,-76.60134,Evening,0,2,1,0,12
23.0,4C,AGG. ASSAULT,Inside,OTHER,841.0,SOUTHWESTERN,39.28072,-76.65089,Evening,0,3,1,0,18
9.0,4E,COMMON ASSAULT,Inside,HANDS,612.0,NORTHWESTERN,39.33157,-76.66373,Morning,1,1,2,0,1
0.0,3AF,ROBBERY - STREET,Outside,FIREARM,443.0,NORTHEASTERN,39.32101,-76.55088,Night,6,0,3,1,2
1.0,3AF,ROBBERY - STREET,Outside,FIREARM,141.0,CENTRAL,39.30348,-76.61549,Night,6,0,3,1,2
2.0,4E,COMMON ASSAULT,Outside,HANDS,113.0,CENTRAL,39.28486,-76.61341,Night,1,1,3,1,26
4.0,4D,AGG. ASSAULT,Inside,HANDS,131.0,CENTRAL,39.30863,-76.63673,Night,0,1,3,0,75
9.0,4E,COMMON ASSAULT,Inside,HANDS,523.0,NORTHERN,39.3547,-76.60212,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,423.0,NORTHEASTERN,39.36766,-76.57141,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,121.0,CENTRAL,39.29926,-76.626,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,121.0,CENTRAL,39.29926,-76.626,Morning,1,1,2,0,1
14.0,4E,COMMON ASSAULT,Inside,HANDS,622.0,NORTHWESTERN,39.32092,-76.70431,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Inside,HANDS,521.0,NORTHERN,39.34617,-76.61037,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Outside,HANDS,613.0,NORTHWESTERN,39.34252,-76.68048,Afternoon,1,1,0,1,5
15.0,4B,AGG. ASSAULT,Inside,KNIFE,211.0,SOUTHEASTERN,39.2873,-76.59647,Afternoon,0,2,0,0,23
15.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.29059,-76.61223,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.29059,-76.61223,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,621.0,NORTHWESTERN,39.33142,-76.68385,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,321.0,EASTERN,39.29513,-76.59861,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.28948,-76.61558,Afternoon,1,1,0,0,7
18.0,4E,COMMON ASSAULT,Inside,HANDS,123.0,CENTRAL,39.29821,-76.63079,Evening,1,1,1,0,8
18.0,3AF,ROBBERY - STREET,Outside,FIREARM,631.0,NORTHWESTERN,39.35924,-76.70655,Evening,6,0,1,1,9
19.0,4C,AGG. ASSAULT,Outside,OTHER,813.0,SOUTHWESTERN,39.30711,-76.66935,Evening,0,3,1,1,10
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,842.0,SOUTHWESTERN,39.28892,-76.65753,Evening,6,0,1,1,9
19.0,3AK,ROBBERY - STREET,Outside,KNIFE,512.0,NORTHERN,39.31856,-76.61293,Evening,6,2,1,1,27
19.0,4E,COMMON ASSAULT,Inside,HANDS,743.0,WESTERN,39.30067,-76.63876,Evening,1,1,1,0,8
20.0,4B,AGG. ASSAULT,Outside,KNIFE,642.0,NORTHWESTERN,39.32704,-76.68126,Evening,0,2,1,1,38
20.0,4E,COMMON ASSAULT,Outside,HANDS,935.0,SOUTHERN,39.28347,-76.63795,Evening,1,1,1,1,11
21.0,4C,AGG. ASSAULT,Inside,OTHER,542.0,NORTHERN,39.33643,-76.60954,Evening,0,3,1,0,18
21.0,4B,AGG. ASSAULT,Inside,KNIFE,511.0,NORTHERN,39.3203,-76.62349,Evening,0,2,1,0,12
21.0,4E,COMMON ASSAULT,Inside,HANDS,833.0,SOUTHWESTERN,39.27863,-76.70135,Evening,1,1,1,0,8
22.0,4E,COMMON ASSAULT,Inside,HANDS,712.0,WESTERN,39.29177,-76.63319,Evening,1,1,1,0,8
23.0,4B,AGG. ASSAULT,Inside,KNIFE,713.0,WESTERN,39.29725,-76.63857,Evening,0,2,1,0,12
0.0,4E,COMMON ASSAULT,Outside,HANDS,942.0,SOUTHERN,39.2757,-76.61432,Night,1,1,3,1,26
1.0,4C,AGG. ASSAULT,Inside,OTHER,935.0,SOUTHERN,39.28329,-76.64155,Night,0,3,3,0,32
1.0,4D,AGG. ASSAULT,Inside,HANDS,111.0,CENTRAL,39.28835,-76.60683,Night,0,1,3,0,60
1.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.28826,-76.60701,Night,1,1,3,0,0
2.0,4E,COMMON ASSAULT,Outside,HANDS,242.0,SOUTHEASTERN,39.28115,-76.55195,Night,1,1,3,1,26
2.0,4E,COMMON ASSAULT,Outside,HANDS,242.0,SOUTHEASTERN,39.28115,-76.55195,Night,1,1,3,1,26
3.0,4E,COMMON ASSAULT,Outside,HANDS,832.0,SOUTHWESTERN,39.27226,-76.66332,Night,1,1,3,1,26
6.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.34515,-76.67482,Morning,1,1,2,0,1
6.0,4E,COMMON ASSAULT,Inside,HANDS,143.0,CENTRAL,39.29711,-76.62225,Morning,1,1,2,0,1
8.0,4E,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,39.30142,-76.5825,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,434.0,NORTHEASTERN,39.31584,-76.57928,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,434.0,NORTHEASTERN,39.31584,-76.57928,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,742.0,WESTERN,39.30945,-76.64492,Morning,1,1,2,0,1
10.0,4E,COMMON ASSAULT,Inside,HANDS,523.0,NORTHERN,39.36428,-76.61529,Morning,1,1,2,0,1
10.0,4E,COMMON ASSAULT,Inside,HANDS,243.0,SOUTHEASTERN,39.27387,-76.53761,Morning,1,1,2,0,1
12.0,4E,COMMON ASSAULT,Inside,HANDS,343.0,EASTERN,39.30732,-76.5994,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Outside,HANDS,223.0,SOUTHEASTERN,39.29494,-76.56895,Afternoon,1,1,0,1,5
12.0,4E,COMMON ASSAULT,Inside,HANDS,434.0,NORTHEASTERN,39.31571,-76.57105,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Outside,HANDS,221.0,SOUTHEASTERN,39.29192,-76.5846,Afternoon,1,1,0,1,5
13.0,4E,COMMON ASSAULT,Inside,HANDS,623.0,NORTHWESTERN,39.33644,-76.70626,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Outside,HANDS,422.0,NORTHEASTERN,39.33071,-76.56214,Afternoon,1,1,0,1,5
15.0,4E,COMMON ASSAULT,Inside,HANDS,444.0,NORTHEASTERN,39.32181,-76.53721,Afternoon,1,1,0,0,7
19.0,4E,COMMON ASSAULT,Outside,HANDS,213.0,SOUTHEASTERN,39.28901,-76.59365,Evening,1,1,1,1,11
20.0,4E,COMMON ASSAULT,Inside,HANDS,433.0,NORTHEASTERN,39.30411,-76.54952,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,922.0,SOUTHERN,39.24725,-76.62702,Evening,1,1,1,0,8
23.0,4C,AGG. ASSAULT,Inside,OTHER,414.0,NORTHEASTERN,39.35761,-76.59364,Evening,0,3,1,0,18
23.0,4E,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,39.29931,-76.58308,Evening,1,1,1,0,8
2.0,4E,COMMON ASSAULT,Outside,HANDS,213.0,SOUTHEASTERN,39.28542,-76.59344,Night,1,1,3,1,26
3.0,4E,COMMON ASSAULT,Inside,HANDS,142.0,CENTRAL,39.29839,-76.61407,Night,1,1,3,0,0
3.0,4B,AGG. ASSAULT,Inside,KNIFE,321.0,EASTERN,39.29529,-76.59129,Night,0,2,3,0,36
6.0,4E,COMMON ASSAULT,Inside,HANDS,833.0,SOUTHWESTERN,39.28168,-76.68411,Morning,1,1,2,0,1
7.0,4E,COMMON ASSAULT,Outside,HANDS,633.0,NORTHWESTERN,39.34785,-76.67789,Morning,1,1,2,1,13
9.0,4C,AGG. ASSAULT,Inside,OTHER,411.0,NORTHEASTERN,39.31839,-76.59719,Morning,0,3,2,0,15
0.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.28979,-76.60672,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.28979,-76.60672,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.28979,-76.60672,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Inside,HANDS,233.0,SOUTHEASTERN,39.28122,-76.54819,Night,1,1,3,0,0
0.0,4B,AGG. ASSAULT,Inside,KNIFE,733.0,WESTERN,39.31187,-76.64313,Night,0,2,3,0,36
0.0,4B,AGG. ASSAULT,Inside,KNIFE,733.0,WESTERN,39.31187,-76.64313,Night,0,2,3,0,36
2.0,4C,AGG. ASSAULT,Outside,OTHER,213.0,SOUTHEASTERN,39.28646,-76.59349,Night,0,3,3,1,3
2.0,4C,AGG. ASSAULT,Outside,OTHER,213.0,SOUTHEASTERN,39.28646,-76.59349,Night,0,3,3,1,3
13.0,4E,COMMON ASSAULT,Inside,HANDS,612.0,NORTHWESTERN,39.32609,-76.65773,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,522.0,NORTHERN,39.37028,-76.60239,Afternoon,1,1,0,0,7
16.0,4B,AGG. ASSAULT,Inside,KNIFE,513.0,NORTHERN,39.32279,-76.60715,Afternoon,0,2,0,0,23
18.0,4E,COMMON ASSAULT,Inside,HANDS,343.0,EASTERN,39.30938,-76.60251,Evening,1,1,1,0,8
18.0,4E,COMMON ASSAULT,Outside,HANDS,733.0,WESTERN,39.31018,-76.64119,Evening,1,1,1,1,11
19.0,4C,AGG. ASSAULT,Outside,OTHER,531.0,NORTHERN,39.32937,-76.63459,Evening,0,3,1,1,10
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,132.0,CENTRAL,39.3058,-76.62542,Evening,6,0,1,1,9
20.0,4A,AGG. ASSAULT,Outside,FIREARM,132.0,CENTRAL,39.3058,-76.62542,Evening,0,0,1,1,21
21.0,4E,COMMON ASSAULT,Inside,HANDS,123.0,CENTRAL,39.29877,-76.6267,Evening,1,1,1,0,8
21.0,4E,COMMON ASSAULT,Outside,HANDS,922.0,SOUTHERN,39.25127,-76.62291,Evening,1,1,1,1,11
21.0,4E,COMMON ASSAULT,Inside,HANDS,123.0,CENTRAL,39.30511,-76.63559,Evening,1,1,1,0,8
22.0,4E,COMMON ASSAULT,Inside,HANDS,513.0,NORTHERN,39.32749,-76.60946,Evening,1,1,1,0,8
22.0,4E,COMMON ASSAULT,Inside,HANDS,523.0,NORTHERN,39.35564,-76.6017,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,343.0,EASTERN,39.30954,-76.59571,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,343.0,EASTERN,39.30954,-76.59571,Evening,1,1,1,0,8
23.0,4B,AGG. ASSAULT,Outside,KNIFE,141.0,CENTRAL,39.30889,-76.61645,Evening,0,2,1,1,17
23.0,4E,COMMON ASSAULT,Inside,HANDS,831.0,SOUTHWESTERN,39.26362,-76.65943,Evening,1,1,1,0,8
0.0,3AF,ROBBERY - STREET,Outside,FIREARM,414.0,NORTHEASTERN,39.35647,-76.59529,Night,6,0,3,1,2
0.0,4E,COMMON ASSAULT,Inside,HANDS,935.0,SOUTHERN,39.28511,-76.64434,Night,1,1,3,0,0
1.0,4E,COMMON ASSAULT,Outside,HANDS,942.0,SOUTHERN,39.27642,-76.61437,Night,1,1,3,1,26
1.0,4E,COMMON ASSAULT,Outside,HANDS,942.0,SOUTHERN,39.27642,-76.61437,Night,1,1,3,1,26
8.0,4B,AGG. ASSAULT,Inside,KNIFE,932.0,SOUTHERN,39.28189,-76.6271,Morning,0,2,2,0,44
10.0,4E,COMMON ASSAULT,Inside,HANDS,321.0,EASTERN,39.29529,-76.59129,Morning,1,1,2,0,1
10.0,4C,AGG. ASSAULT,Inside,OTHER,111.0,CENTRAL,39.29036,-76.61461,Morning,0,3,2,0,15
10.0,4C,AGG. ASSAULT,Outside,OTHER,741.0,WESTERN,39.30565,-76.64962,Morning,0,3,2,1,25
12.0,4B,AGG. ASSAULT,Inside,KNIFE,213.0,SOUTHEASTERN,39.28635,-76.59356,Afternoon,0,2,0,0,23
13.0,4C,AGG. ASSAULT,Outside,OTHER,743.0,WESTERN,39.30336,-76.63955,Afternoon,0,3,0,1,16
13.0,4E,COMMON ASSAULT,Inside,HANDS,731.0,WESTERN,39.31539,-76.65423,Afternoon,1,1,0,0,7
13.0,4B,AGG. ASSAULT,Inside,KNIFE,111.0,CENTRAL,39.29131,-76.6101,Afternoon,0,2,0,0,23
14.0,4E,COMMON ASSAULT,Inside,HANDS,522.0,NORTHERN,39.37123,-76.60852,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Outside,HANDS,623.0,NORTHWESTERN,39.34072,-76.70047,Afternoon,1,1,0,1,5
15.0,4E,COMMON ASSAULT,Inside,HANDS,513.0,NORTHERN,39.32534,-76.60382,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,431.0,NORTHEASTERN,39.32927,-76.5823,Afternoon,1,1,0,0,7
15.0,4A,AGG. ASSAULT,Outside,FIREARM,411.0,NORTHEASTERN,39.32029,-76.59453,Afternoon,0,0,0,1,31
16.0,4E,COMMON ASSAULT,Inside,HANDS,431.0,NORTHEASTERN,39.31884,-76.58713,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Outside,HANDS,111.0,CENTRAL,39.28961,-76.6137,Afternoon,1,1,0,1,5
16.0,4E,COMMON ASSAULT,Inside,HANDS,341.0,EASTERN,39.31345,-76.61184,Afternoon,1,1,0,0,7
17.0,4C,AGG. ASSAULT,Inside,OTHER,922.0,SOUTHERN,39.24264,-76.62879,Afternoon,0,3,0,0,68
17.0,3AF,ROBBERY - STREET,Outside,FIREARM,141.0,CENTRAL,39.30184,-76.61246,Afternoon,6,0,0,1,6
21.0,4E,COMMON ASSAULT,Inside,HANDS,922.0,SOUTHERN,39.25336,-76.62641,Evening,1,1,1,0,8
22.0,3AF,ROBBERY - STREET,Outside,FIREARM,543.0,NORTHERN,39.33213,-76.60367,Evening,6,0,1,1,9
23.0,4C,AGG. ASSAULT,Inside,OTHER,412.0,NORTHEASTERN,39.34064,-76.59034,Evening,0,3,1,0,18
13.0,4C,AGG. ASSAULT,Inside,OTHER,412.0,NORTHEASTERN,39.34584,-76.58835,Afternoon,0,3,0,0,22
13.0,4E,COMMON ASSAULT,Inside,HANDS,743.0,WESTERN,39.30159,-76.64236,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,943.0,SOUTHERN,39.26917,-76.59434,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Outside,HANDS,812.0,SOUTHWESTERN,39.31003,-76.67597,Afternoon,1,1,0,1,5
15.0,4E,COMMON ASSAULT,Inside,HANDS,212.0,SOUTHEASTERN,39.29009,-76.59712,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Outside,HANDS,611.0,NORTHWESTERN,39.31839,-76.66502,Afternoon,1,1,0,1,5
15.0,4E,COMMON ASSAULT,Outside,HANDS,311.0,EASTERN,39.30291,-76.60356,Afternoon,1,1,0,1,5
0.0,4E,COMMON ASSAULT,Inside,HANDS,121.0,CENTRAL,39.28829,-76.62367,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Outside,HANDS,911.0,SOUTHERN,39.22226,-76.58763,Night,1,1,3,1,49
1.0,3AF,ROBBERY - STREET,Outside,FIREARM,411.0,NORTHEASTERN,39.32469,-76.60025,Night,6,0,3,1,2
2.0,4B,AGG. ASSAULT,Outside,KNIFE,111.0,CENTRAL,39.28981,-76.60882,Night,0,2,3,1,4
2.0,4E,COMMON ASSAULT,Inside,HANDS,211.0,SOUTHEASTERN,39.28831,-76.60276,Night,1,1,3,0,0
3.0,4E,COMMON ASSAULT,Inside,HANDS,142.0,CENTRAL,39.29933,-76.61413,Night,1,1,3,0,0
7.0,4E,COMMON ASSAULT,Inside,HANDS,212.0,SOUTHEASTERN,39.29448,-76.59712,Morning,1,1,2,0,1
8.0,4B,AGG. ASSAULT,Inside,KNIFE,342.0,EASTERN,39.31294,-76.59513,Morning,0,2,2,0,44
9.0,4E,COMMON ASSAULT,Outside,HANDS,213.0,SOUTHEASTERN,39.28856,-76.59363,Morning,1,1,2,1,13
10.0,4E,COMMON ASSAULT,Inside,HANDS,212.0,SOUTHEASTERN,39.29347,-76.58756,Morning,1,1,2,0,1
10.0,4E,COMMON ASSAULT,Outside,HANDS,322.0,EASTERN,39.30211,-76.58856,Morning,1,1,2,1,13
11.0,4E,COMMON ASSAULT,Inside,HANDS,434.0,NORTHEASTERN,39.31566,-76.569,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Outside,HANDS,343.0,EASTERN,39.30829,-76.60176,Morning,1,1,2,1,13
12.0,4E,COMMON ASSAULT,Inside,HANDS,732.0,WESTERN,39.31613,-76.64548,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Inside,HANDS,521.0,NORTHERN,39.35692,-76.63473,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,821.0,SOUTHWESTERN,39.3117,-76.70332,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Inside,HANDS,432.0,NORTHEASTERN,39.31902,-76.57053,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Outside,HANDS,623.0,NORTHWESTERN,39.34807,-76.68766,Afternoon,1,1,0,1,5
18.0,4E,COMMON ASSAULT,Outside,HANDS,343.0,EASTERN,39.30413,-76.5994,Evening,1,1,1,1,11
19.0,4E,COMMON ASSAULT,Inside,HANDS,331.0,EASTERN,39.31074,-76.59368,Evening,1,1,1,0,8
19.0,4B,AGG. ASSAULT,Inside,KNIFE,331.0,EASTERN,39.31074,-76.59368,Evening,0,2,1,0,12
20.0,4C,AGG. ASSAULT,Inside,OTHER,713.0,WESTERN,39.29581,-76.63708,Evening,0,3,1,0,18
20.0,4C,AGG. ASSAULT,Inside,OTHER,222.0,SOUTHEASTERN,39.29132,-76.57022,Evening,0,3,1,0,18
20.0,4C,AGG. ASSAULT,Inside,OTHER,222.0,SOUTHEASTERN,39.29132,-76.57022,Evening,0,3,1,0,18
21.0,4E,COMMON ASSAULT,Inside,HANDS,913.0,SOUTHERN,39.23606,-76.60161,Evening,1,1,1,0,8
21.0,4E,COMMON ASSAULT,Inside,HANDS,532.0,NORTHERN,39.35448,-76.66237,Evening,1,1,1,0,8
22.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,531.0,NORTHERN,39.3271,-76.62735,Evening,4,0,1,0,37
23.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,531.0,NORTHERN,39.33786,-76.63648,Evening,4,0,1,0,37
23.0,4E,COMMON ASSAULT,Inside,HANDS,643.0,NORTHWESTERN,39.33189,-76.66899,Evening,1,1,1,0,8
23.0,3AF,ROBBERY - STREET,Outside,FIREARM,414.0,NORTHEASTERN,39.36159,-76.59337,Evening,6,0,1,1,9
23.0,3AF,ROBBERY - STREET,Outside,FIREARM,414.0,NORTHEASTERN,39.36159,-76.59337,Evening,6,0,1,1,9
0.0,4E,COMMON ASSAULT,Outside,HANDS,243.0,SOUTHEASTERN,39.27356,-76.53132,Night,1,1,3,1,26
0.0,4C,AGG. ASSAULT,Outside,OTHER,711.0,WESTERN,39.2885,-76.63818,Night,0,3,3,1,3
0.0,4C,AGG. ASSAULT,Outside,OTHER,711.0,WESTERN,39.2885,-76.63818,Night,0,3,3,1,3
4.0,3AF,ROBBERY - STREET,Outside,FIREARM,641.0,NORTHWESTERN,39.31852,-76.67295,Night,6,0,3,1,2
4.0,3AF,ROBBERY - STREET,Outside,FIREARM,732.0,WESTERN,39.31402,-76.64578,Night,6,0,3,1,2
7.0,4E,COMMON ASSAULT,Inside,HANDS,921.0,SOUTHERN,39.2611,-76.64506,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,413.0,NORTHEASTERN,39.34649,-76.5875,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,621.0,NORTHWESTERN,39.33184,-76.6904,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,621.0,NORTHWESTERN,39.33184,-76.6904,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Inside,HANDS,121.0,CENTRAL,39.29926,-76.626,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Inside,HANDS,731.0,WESTERN,39.31021,-76.65566,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Inside,HANDS,343.0,EASTERN,39.30939,-76.60081,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Outside,HANDS,743.0,WESTERN,39.30356,-76.64617,Morning,1,1,2,1,13
12.0,4E,COMMON ASSAULT,Inside,HANDS,444.0,NORTHEASTERN,39.33441,-76.54119,Afternoon,1,1,0,0,7
13.0,4C,AGG. ASSAULT,Inside,OTHER,932.0,SOUTHERN,39.28111,-76.62876,Afternoon,0,3,0,0,22
13.0,4E,COMMON ASSAULT,Inside,HANDS,423.0,NORTHEASTERN,39.36674,-76.56224,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,713.0,WESTERN,39.29656,-76.6429,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,342.0,EASTERN,39.31217,-76.6062,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Outside,HANDS,812.0,SOUTHWESTERN,39.31093,-76.6763,Afternoon,1,1,0,1,5
15.0,4C,AGG. ASSAULT,Inside,OTHER,123.0,WESTERN,39.29812,-76.63391,Afternoon,0,3,0,0,22
15.0,4C,AGG. ASSAULT,Outside,OTHER,323.0,EASTERN,39.29885,-76.58288,Afternoon,0,3,0,1,16
15.0,3AF,ROBBERY - STREET,Outside,FIREARM,731.0,WESTERN,39.31072,-76.65421,Afternoon,6,0,0,1,6
15.0,4E,COMMON ASSAULT,Inside,HANDS,434.0,NORTHEASTERN,39.31766,-76.57819,Afternoon,1,1,0,0,7
15.0,3AF,ROBBERY - STREET,Outside,FIREARM,731.0,WESTERN,39.30997,-76.65416,Afternoon,6,0,0,1,6
15.0,4E,COMMON ASSAULT,Inside,HANDS,434.0,NORTHEASTERN,39.31766,-76.57819,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Outside,HANDS,935.0,SOUTHERN,39.28325,-76.64263,Afternoon,1,1,0,1,5
16.0,4C,AGG. ASSAULT,Inside,OTHER,224.0,SOUTHEASTERN,39.29717,-76.57577,Afternoon,0,3,0,0,22
17.0,4E,COMMON ASSAULT,Inside,HANDS,612.0,NORTHWESTERN,39.32831,-76.65719,Afternoon,1,1,0,0,7
18.0,4E,COMMON ASSAULT,Outside,HANDS,211.0,SOUTHEASTERN,39.29093,-76.60555,Evening,1,1,1,1,11
20.0,4D,AGG. ASSAULT,Inside,HANDS,323.0,EASTERN,39.30044,-76.57671,Evening,0,1,1,0,19
20.0,4E,COMMON ASSAULT,Inside,HANDS,642.0,NORTHWESTERN,39.33463,-76.67663,Evening,1,1,1,0,8
20.0,4E,COMMON ASSAULT,Inside,HANDS,642.0,NORTHWESTERN,39.33463,-76.67663,Evening,1,1,1,0,8
21.0,3AF,ROBBERY - STREET,Outside,FIREARM,132.0,CENTRAL,39.30812,-76.63093,Evening,6,0,1,1,9
22.0,4E,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,39.30057,-76.576,Evening,1,1,1,0,8
22.0,4D,AGG. ASSAULT,Outside,HANDS,742.0,WESTERN,39.30758,-76.6446,Evening,0,1,1,1,67
21.0,4C,AGG. ASSAULT,Inside,OTHER,814.0,SOUTHWESTERN,39.30143,-76.66217,Evening,0,3,1,0,18
21.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,213.0,SOUTHEASTERN,39.2847,-76.59052,Evening,4,0,1,0,40
21.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,213.0,SOUTHEASTERN,39.2847,-76.59052,Evening,4,0,1,0,40
21.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,213.0,SOUTHEASTERN,39.2847,-76.59052,Evening,4,0,1,0,40
21.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,213.0,SOUTHEASTERN,39.2847,-76.59052,Evening,4,0,1,0,40
21.0,4E,COMMON ASSAULT,Outside,HANDS,831.0,SOUTHWESTERN,39.26839,-76.65058,Evening,1,1,1,1,11
21.0,3AF,ROBBERY - STREET,Outside,FIREARM,212.0,SOUTHEASTERN,39.28629,-76.58952,Evening,6,0,1,1,9
22.0,4C,AGG. ASSAULT,Inside,OTHER,241.0,SOUTHEASTERN,39.29415,-76.56077,Evening,0,3,1,0,18
22.0,4E,COMMON ASSAULT,Inside,HANDS,413.0,NORTHEASTERN,39.3508,-76.59841,Evening,1,1,1,0,8
0.0,4E,COMMON ASSAULT,Outside,HANDS,142.0,CENTRAL,39.29919,-76.61166,Night,1,1,3,1,26
